data,ora,utc,mercato,NORD,CNOR,CSUD,SUD,SICI,SARD,CALA
2026-04-08,03:45,2026-04-08T01:45:00Z,MGP,117.4,117.4,117.4,117.4,117.4,117.4,117.4
2026-04-08,04:00,2026-04-08T02:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2026-04-08,04:15,2026-04-08T02:15:00Z,MGP,109.65,109.65,109.65,109.65,109.65,109.65,109.65
2026-04-08,04:30,2026-04-08T02:30:00Z,MGP,114.5,114.5,114.5,114.5,114.5,114.5,114.5
2026-04-08,04:45,2026-04-08T02:45:00Z,MGP,118.3,118.3,118.3,118.3,118.3,118.3,118.3
2026-04-08,05:00,2026-04-08T03:00:00Z,MGP,116.45,116.45,116.45,116.45,116.45,116.45,116.45
2026-04-08,05:15,2026-04-08T03:15:00Z,MGP,117.4,117.4,117.4,117.4,117.4,117.4,117.4
2026-04-08,05:30,2026-04-08T03:30:00Z,MGP,122.6,122.6,122.6,122.6,122.6,122.6,122.6
2026-04-08,05:45,2026-04-08T03:45:00Z,MGP,137.71,137.71,137.71,137.71,137.71,137.71,137.71
2026-04-08,06:00,2026-04-08T04:00:00Z,MGP,137.98,137.98,137.98,137.98,137.98,137.98,137.98
2026-04-08,06:15,2026-04-08T04:15:00Z,MGP,158.45,158.45,158.45,158.45,158.45,158.45,158.45
2026-04-08,06:30,2026-04-08T04:30:00Z,MGP,163.81,163.81,163.81,163.81,163.81,163.81,163.81
2026-04-08,06:45,2026-04-08T04:45:00Z,MGP,163.36,163.36,163.36,163.36,163.36,163.36,163.36
2026-04-08,07:00,2026-04-08T05:00:00Z,MGP,180.73,180.73,180.73,180.73,180.73,180.73,180.73
2026-04-08,07:15,2026-04-08T05:15:00Z,MGP,180.53,180.53,180.53,180.53,180.53,180.53,180.53
2026-04-08,07:30,2026-04-08T05:30:00Z,MGP,180.78,180.78,180.78,180.78,180.78,180.53,180.78
2026-04-08,07:45,2026-04-08T05:45:00Z,MGP,177.12,177.12,177.12,177.12,177.12,177.12,177.12
2026-04-08,08:00,2026-04-08T06:00:00Z,MGP,192.1,192.1,192.1,192.1,181.98,180.53,181.98
2026-04-08,08:15,2026-04-08T06:15:00Z,MGP,181.48,181.48,181.48,181.48,165.63,180.53,165.63
2026-04-08,08:30,2026-04-08T06:30:00Z,MGP,167.97,167.97,167.97,167.97,165.63,167.97,165.63
2026-04-08,08:45,2026-04-08T06:45:00Z,MGP,176.89,176.89,176.89,176.89,162.06,176.89,162.06
2026-04-08,09:00,2026-04-08T07:00:00Z,MGP,185.45,185.45,185.45,185.45,185.45,185.45,185.45
2026-04-08,09:15,2026-04-08T07:15:00Z,MGP,180.53,180.53,180.53,180.53,167.7,180.53,167.7
2026-04-08,09:30,2026-04-08T07:30:00Z,MGP,165.63,165.63,165.63,165.63,165.63,165.63,165.63
2026-04-08,09:45,2026-04-08T07:45:00Z,MGP,161.56,161.56,161.56,161.56,161.56,161.56,161.56
2026-04-08,10:00,2026-04-08T08:00:00Z,MGP,149.35,149.35,149.35,149.35,143.67,149.35,143.67
2026-04-08,10:15,2026-04-08T08:15:00Z,MGP,145.03,145.03,145.03,145.03,142.0,145.03,142.0
2026-04-08,10:30,2026-04-08T08:30:00Z,MGP,135.16,135.16,135.16,135.16,128.05,135.16,128.05
2026-04-08,10:45,2026-04-08T08:45:00Z,MGP,126.76,126.76,126.76,126.76,120.93,126.76,120.93
2026-04-08,11:00,2026-04-08T09:00:00Z,MGP,146.78,146.78,146.78,146.78,127.26,146.78,127.26
2026-04-08,11:15,2026-04-08T09:15:00Z,MGP,146.78,146.78,146.78,146.78,101.77,146.78,101.77
2026-04-08,11:30,2026-04-08T09:30:00Z,MGP,129.8,129.8,129.8,129.8,93.71,129.8,93.71
2026-04-08,11:45,2026-04-08T09:45:00Z,MGP,126.76,126.76,126.76,126.76,85.26,126.76,85.26
2026-04-08,12:00,2026-04-08T10:00:00Z,MGP,61.75,61.75,61.75,61.75,61.75,61.75,61.75
2026-04-08,12:15,2026-04-08T10:15:00Z,MGP,56.71,56.71,56.71,56.71,56.71,56.71,56.71
2026-04-08,12:30,2026-04-08T10:30:00Z,MGP,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2026-04-08,12:45,2026-04-08T10:45:00Z,MGP,52.25,52.25,52.25,52.25,52.25,52.25,52.25
2026-04-08,13:00,2026-04-08T11:00:00Z,MGP,49.5,49.5,49.5,49.5,40.77,49.5,40.77
2026-04-08,13:15,2026-04-08T11:15:00Z,MGP,50.0,50.0,50.0,50.0,40.77,50.0,40.77
2026-04-08,13:30,2026-04-08T11:30:00Z,MGP,52.25,52.25,52.25,52.25,40.77,52.25,40.77
2026-04-08,13:45,2026-04-08T11:45:00Z,MGP,52.25,52.25,52.25,52.25,40.77,52.25,40.77
2026-04-08,14:00,2026-04-08T12:00:00Z,MGP,53.56,53.56,53.56,53.56,40.77,53.56,40.77
2026-04-08,14:15,2026-04-08T12:15:00Z,MGP,49.5,49.5,49.5,49.5,40.77,49.5,40.77
2026-04-08,14:30,2026-04-08T12:30:00Z,MGP,48.5,48.5,48.5,48.5,40.77,48.5,40.77
2026-04-08,14:45,2026-04-08T12:45:00Z,MGP,48.5,48.5,48.5,48.5,40.77,48.5,40.77
2026-04-08,15:00,2026-04-08T13:00:00Z,MGP,48.5,48.5,48.5,48.5,48.5,48.5,48.5
2026-04-08,15:15,2026-04-08T13:15:00Z,MGP,52.25,52.25,52.25,52.25,52.25,52.25,52.25
2026-04-08,15:30,2026-04-08T13:30:00Z,MGP,53.0,53.0,53.0,53.0,53.0,53.0,53.0
2026-04-08,15:45,2026-04-08T13:45:00Z,MGP,61.76,61.76,61.76,61.76,61.76,61.76,61.76
2026-04-08,16:00,2026-04-08T14:00:00Z,MGP,77.26,77.26,77.26,77.26,77.26,77.26,77.26
2026-04-08,16:15,2026-04-08T14:15:00Z,MGP,94.48,94.48,94.48,94.48,94.48,94.48,94.48
2026-04-08,16:30,2026-04-08T14:30:00Z,MGP,109.5,109.5,109.5,109.5,109.5,109.5,109.5
2026-04-08,16:45,2026-04-08T14:45:00Z,MGP,126.76,126.76,126.76,126.76,126.76,126.76,126.76
2026-04-08,17:00,2026-04-08T15:00:00Z,MGP,124.37,124.37,124.37,124.37,124.37,124.37,124.37
2026-04-08,17:15,2026-04-08T15:15:00Z,MGP,124.37,124.37,124.37,124.37,124.37,124.37,124.37
2026-04-08,17:30,2026-04-08T15:30:00Z,MGP,126.76,126.76,126.76,126.76,126.76,126.76,126.76
2026-04-08,17:45,2026-04-08T15:45:00Z,MGP,134.1,134.1,134.1,134.1,134.1,134.1,134.1
2026-04-08,18:00,2026-04-08T16:00:00Z,MGP,126.76,126.76,126.76,126.76,126.76,126.76,126.76
2026-04-08,18:15,2026-04-08T16:15:00Z,MGP,138.0,138.0,138.0,138.0,138.0,138.0,138.0
2026-04-08,18:30,2026-04-08T16:30:00Z,MGP,148.5,148.5,148.5,148.5,148.5,148.5,148.5
2026-04-08,18:45,2026-04-08T16:45:00Z,MGP,167.14,167.14,167.14,167.14,167.14,167.14,167.14
2026-04-08,19:00,2026-04-08T17:00:00Z,MGP,165.63,165.63,165.63,165.63,165.63,165.63,165.63
2026-04-08,19:15,2026-04-08T17:15:00Z,MGP,166.69,166.69,166.69,166.69,166.69,166.69,166.69
2026-04-08,19:30,2026-04-08T17:30:00Z,MGP,168.65,168.65,168.65,168.65,168.65,168.65,168.65
2026-04-08,19:45,2026-04-08T17:45:00Z,MGP,185.45,185.45,185.45,185.45,185.45,185.45,185.45
2026-04-08,20:00,2026-04-08T18:00:00Z,MGP,177.64,177.64,177.64,177.64,177.64,177.64,177.64
2026-04-08,20:15,2026-04-08T18:15:00Z,MGP,180.53,180.53,180.53,180.53,180.53,180.53,180.53
2026-04-08,20:30,2026-04-08T18:30:00Z,MGP,181.3,181.3,181.3,181.3,181.3,181.3,181.3
2026-04-08,20:45,2026-04-08T18:45:00Z,MGP,180.53,180.53,180.53,180.53,180.53,180.53,180.53
2026-04-08,21:00,2026-04-08T19:00:00Z,MGP,185.45,185.45,185.45,185.45,185.45,185.45,185.45
2026-04-08,21:15,2026-04-08T19:15:00Z,MGP,165.63,165.63,165.63,165.63,165.63,165.63,165.63
2026-04-08,21:30,2026-04-08T19:30:00Z,MGP,159.57,159.57,159.57,159.57,165.63,159.57,159.57
2026-04-08,21:45,2026-04-08T19:45:00Z,MGP,149.35,149.35,149.35,149.35,165.63,149.35,149.35
2026-04-08,22:00,2026-04-08T20:00:00Z,MGP,161.56,161.56,161.56,161.56,161.56,161.56,161.56
2026-04-08,22:15,2026-04-08T20:15:00Z,MGP,151.17,151.17,151.17,151.17,151.17,151.17,151.17
2026-04-08,22:30,2026-04-08T20:30:00Z,MGP,143.0,143.0,143.0,143.0,143.0,143.0,143.0
2026-04-08,22:45,2026-04-08T20:45:00Z,MGP,143.0,143.0,143.0,143.0,143.0,143.0,143.0
2026-04-08,23:00,2026-04-08T21:00:00Z,MGP,155.0,155.0,155.0,155.0,155.0,155.0,155.0
2026-04-08,23:15,2026-04-08T21:15:00Z,MGP,149.35,149.35,149.35,149.35,149.35,149.35,149.35
2026-04-08,23:30,2026-04-08T21:30:00Z,MGP,142.51,142.51,142.51,142.51,142.51,142.51,142.51
2026-04-08,23:45,2026-04-08T21:45:00Z,MGP,133.54,133.54,133.54,133.54,133.54,133.54,133.54
2026-04-09,00:00,2026-04-08T22:00:00Z,MGP,143.82,143.82,143.82,143.82,143.82,143.82,143.82
2026-04-09,00:15,2026-04-08T22:15:00Z,MGP,138.06,138.06,138.06,138.06,138.06,138.06,138.06
2026-04-09,00:30,2026-04-08T22:30:00Z,MGP,125.08,125.08,125.08,125.08,125.08,125.08,125.08
2026-04-09,00:45,2026-04-08T22:45:00Z,MGP,122.2,122.2,122.2,122.2,122.2,122.2,122.2
2026-04-09,01:00,2026-04-08T23:00:00Z,MGP,122.92,122.92,122.92,122.92,122.92,122.92,122.92
2026-04-09,01:15,2026-04-08T23:15:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,01:30,2026-04-08T23:30:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,01:45,2026-04-08T23:45:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,02:00,2026-04-09T00:00:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,02:15,2026-04-09T00:15:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,02:30,2026-04-09T00:30:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-04-09,02:45,2026-04-09T00:45:00Z,MGP,119.49,119.49,119.49,119.49,119.49,119.49,119.49
2026-04-09,03:00,2026-04-09T01:00:00Z,MGP,118.2,118.2,118.2,118.2,118.2,118.2,118.2
2026-04-09,03:15,2026-04-09T01:15:00Z,MGP,118.2,118.2,118.2,118.2,118.2,118.2,118.2
2026-04-09,03:30,2026-04-09T01:30:00Z,MGP,118.2,118.2,118.2,118.2,118.2,118.2,118.2
2026-04-09,03:45,2026-04-09T01:45:00Z,MGP,117.41,117.41,117.41,117.41,117.41,117.41,117.41
2026-04-09,04:00,2026-04-09T02:00:00Z,MGP,121.3,121.3,121.3,121.3,121.3,121.3,121.3
2026-04-09,04:15,2026-04-09T02:15:00Z,MGP,121.3,121.3,121.3,121.3,121.3,121.3,121.3
2026-04-09,04:30,2026-04-09T02:30:00Z,MGP,121.3,121.3,121.3,121.3,121.3,121.3,121.3
2026-04-09,04:45,2026-04-09T02:45:00Z,MGP,121.3,121.3,121.3,121.3,121.3,121.3,121.3
2026-04-09,05:00,2026-04-09T03:00:00Z,MGP,122.88,122.88,122.88,122.88,122.88,122.88,122.88
2026-04-09,05:15,2026-04-09T03:15:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,05:30,2026-04-09T03:30:00Z,MGP,122.91,122.91,122.91,122.91,122.91,122.91,122.91
2026-04-09,05:45,2026-04-09T03:45:00Z,MGP,132.42,132.42,132.42,132.42,132.42,132.42,132.42
2026-04-09,06:00,2026-04-09T04:00:00Z,MGP,135.0,135.0,135.0,135.0,135.0,135.0,135.0
2026-04-09,06:15,2026-04-09T04:15:00Z,MGP,150.93,150.93,150.93,150.93,150.93,150.93,150.93
2026-04-09,06:30,2026-04-09T04:30:00Z,MGP,156.63,156.63,156.63,156.63,156.63,156.63,156.63
2026-04-09,06:45,2026-04-09T04:45:00Z,MGP,162.62,162.62,162.62,162.62,162.62,162.62,162.62
2026-04-09,07:00,2026-04-09T05:00:00Z,MGP,166.52,166.52,166.52,166.52,166.52,166.52,166.52
2026-04-09,07:15,2026-04-09T05:15:00Z,MGP,170.0,170.0,170.0,170.0,170.0,170.0,170.0
2026-04-09,07:30,2026-04-09T05:30:00Z,MGP,170.0,170.0,170.0,170.0,170.0,170.0,170.0
2026-04-09,07:45,2026-04-09T05:45:00Z,MGP,175.0,175.0,175.0,175.0,175.0,175.0,175.0
2026-04-09,08:00,2026-04-09T06:00:00Z,MGP,177.78,177.78,177.78,177.78,177.78,177.78,177.78
2026-04-09,08:15,2026-04-09T06:15:00Z,MGP,169.05,169.05,169.05,169.05,169.05,165.71,169.05
2026-04-09,08:30,2026-04-09T06:30:00Z,MGP,162.37,162.37,162.37,162.37,162.37,162.37,162.37
2026-04-09,08:45,2026-04-09T06:45:00Z,MGP,145.0,145.0,145.0,145.0,145.0,145.0,145.0
2026-04-09,09:00,2026-04-09T07:00:00Z,MGP,142.04,142.04,142.04,142.04,142.04,142.04,142.04
2026-04-09,09:15,2026-04-09T07:15:00Z,MGP,137.75,137.75,137.75,137.75,137.75,137.75,137.75
2026-04-09,09:30,2026-04-09T07:30:00Z,MGP,125.8,125.8,125.8,125.8,125.8,125.8,125.8
2026-04-09,09:45,2026-04-09T07:45:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,10:00,2026-04-09T08:00:00Z,MGP,132.8,132.8,125.8,65.0,65.0,125.8,65.0
2026-04-09,10:15,2026-04-09T08:15:00Z,MGP,128.16,128.16,118.41,65.0,65.0,118.41,65.0
2026-04-09,10:30,2026-04-09T08:30:00Z,MGP,121.47,121.47,117.41,30.0,30.0,117.41,30.0
2026-04-09,10:45,2026-04-09T08:45:00Z,MGP,118.81,118.81,116.41,10.0,10.0,116.41,10.0
2026-04-09,11:00,2026-04-09T09:00:00Z,MGP,129.8,129.8,126.75,126.75,126.75,126.75,126.75
2026-04-09,11:15,2026-04-09T09:15:00Z,MGP,129.96,129.96,99.0,99.0,99.0,99.0,99.0
2026-04-09,11:30,2026-04-09T09:30:00Z,MGP,123.27,123.27,90.0,90.0,90.0,90.0,90.0
2026-04-09,11:45,2026-04-09T09:45:00Z,MGP,121.47,121.47,77.0,77.0,77.0,77.0,77.0
2026-04-09,12:00,2026-04-09T10:00:00Z,MGP,88.22,88.22,54.0,54.0,54.0,54.0,54.0
2026-04-09,12:15,2026-04-09T10:15:00Z,MGP,52.0,52.0,52.0,52.0,52.0,52.0,52.0
2026-04-09,12:30,2026-04-09T10:30:00Z,MGP,66.91,66.91,66.91,66.91,66.91,66.91,66.91
2026-04-09,12:45,2026-04-09T10:45:00Z,MGP,52.0,52.0,52.0,52.0,52.0,52.0,52.0
2026-04-09,13:00,2026-04-09T11:00:00Z,MGP,47.99,47.99,47.99,47.29,47.29,47.99,47.29
2026-04-09,13:15,2026-04-09T11:15:00Z,MGP,45.17,45.17,28.0,28.0,28.0,28.0,28.0
2026-04-09,13:30,2026-04-09T11:30:00Z,MGP,45.17,45.17,44.0,44.0,44.0,44.0,44.0
2026-04-09,13:45,2026-04-09T11:45:00Z,MGP,45.17,45.17,44.99,44.99,44.99,44.99,44.99
2026-04-09,14:00,2026-04-09T12:00:00Z,MGP,51.52,51.52,48.24,48.24,48.24,41.0,48.24
2026-04-09,14:15,2026-04-09T12:15:00Z,MGP,66.76,66.76,49.0,49.0,49.0,49.0,49.0
2026-04-09,14:30,2026-04-09T12:30:00Z,MGP,61.64,61.64,49.0,49.0,49.0,49.0,49.0
2026-04-09,14:45,2026-04-09T12:45:00Z,MGP,52.0,52.0,48.24,48.24,48.24,48.24,48.24
2026-04-09,15:00,2026-04-09T13:00:00Z,MGP,51.54,51.54,51.54,51.54,51.54,51.54,51.54
2026-04-09,15:15,2026-04-09T13:15:00Z,MGP,52.0,52.0,52.0,52.0,52.0,52.0,52.0
2026-04-09,15:30,2026-04-09T13:30:00Z,MGP,63.6,63.6,63.6,63.6,63.6,61.0,63.6
2026-04-09,15:45,2026-04-09T13:45:00Z,MGP,91.76,91.76,91.76,91.76,91.76,65.69,91.76
2026-04-09,16:00,2026-04-09T14:00:00Z,MGP,80.0,80.0,80.0,80.0,80.0,71.65,80.0
2026-04-09,16:15,2026-04-09T14:15:00Z,MGP,91.91,91.91,91.91,91.91,91.91,91.91,91.91
2026-04-09,16:30,2026-04-09T14:30:00Z,MGP,111.11,111.11,111.11,111.11,111.11,111.11,111.11
2026-04-09,16:45,2026-04-09T14:45:00Z,MGP,122.2,122.2,122.2,122.2,122.2,122.2,122.2
2026-04-09,17:00,2026-04-09T15:00:00Z,MGP,104.37,104.37,104.37,104.37,104.37,104.37,104.37
2026-04-09,17:15,2026-04-09T15:15:00Z,MGP,106.8,106.8,106.8,106.8,106.8,106.8,106.8
2026-04-09,17:30,2026-04-09T15:30:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2026-04-09,17:45,2026-04-09T15:45:00Z,MGP,138.42,138.42,138.42,138.42,138.42,138.42,138.42
2026-04-09,18:00,2026-04-09T16:00:00Z,MGP,129.9,129.9,129.9,129.9,129.9,129.9,129.9
2026-04-09,18:15,2026-04-09T16:15:00Z,MGP,135.0,135.0,135.0,135.0,135.0,135.0,135.0
2026-04-09,18:30,2026-04-09T16:30:00Z,MGP,143.82,143.82,143.82,143.82,143.82,143.82,143.82
2026-04-09,18:45,2026-04-09T16:45:00Z,MGP,167.3,167.3,167.3,167.3,167.3,167.3,167.3
2026-04-09,19:00,2026-04-09T17:00:00Z,MGP,146.96,146.96,146.96,146.96,146.96,146.96,146.96
2026-04-09,19:15,2026-04-09T17:15:00Z,MGP,159.27,159.27,159.27,159.27,159.27,159.27,159.27
2026-04-09,19:30,2026-04-09T17:30:00Z,MGP,177.78,177.78,177.78,177.78,177.78,177.78,177.78
2026-04-09,19:45,2026-04-09T17:45:00Z,MGP,190.01,190.01,190.01,190.01,190.01,180.53,190.01
2026-04-09,20:00,2026-04-09T18:00:00Z,MGP,180.53,180.53,180.53,180.53,180.53,180.53,180.53
2026-04-09,20:15,2026-04-09T18:15:00Z,MGP,177.44,177.44,177.44,177.44,177.44,177.44,177.44
2026-04-09,20:30,2026-04-09T18:30:00Z,MGP,175.0,175.0,175.0,175.0,175.0,175.0,175.0
2026-04-09,20:45,2026-04-09T18:45:00Z,MGP,165.79,165.79,165.79,165.79,169.05,165.79,165.79
2026-04-09,21:00,2026-04-09T19:00:00Z,MGP,169.05,169.05,169.05,169.05,169.05,169.05,169.05
2026-04-09,21:15,2026-04-09T19:15:00Z,MGP,156.17,156.17,156.17,156.17,169.05,156.17,156.17
2026-04-09,21:30,2026-04-09T19:30:00Z,MGP,158.11,158.11,158.11,158.11,158.11,158.11,158.11
2026-04-09,21:45,2026-04-09T19:45:00Z,MGP,151.14,151.14,151.14,151.14,151.14,151.14,151.14
2026-04-09,22:00,2026-04-09T20:00:00Z,MGP,146.98,146.98,146.98,146.98,146.98,146.98,146.98
2026-04-09,22:15,2026-04-09T20:15:00Z,MGP,142.15,142.15,142.15,142.15,142.15,142.15,142.15
2026-04-09,22:30,2026-04-09T20:30:00Z,MGP,139.0,139.0,139.0,139.0,139.0,139.0,139.0
2026-04-09,22:45,2026-04-09T20:45:00Z,MGP,130.7,130.7,130.7,130.7,130.7,130.7,130.7
2026-04-09,23:00,2026-04-09T21:00:00Z,MGP,130.59,130.59,130.59,130.59,130.59,130.59,130.59
2026-04-09,23:15,2026-04-09T21:15:00Z,MGP,127.84,127.84,127.84,127.84,127.84,127.84,127.84
2026-04-09,23:30,2026-04-09T21:30:00Z,MGP,127.04,127.04,127.04,127.04,127.04,127.04,127.04
2026-04-09,23:45,2026-04-09T21:45:00Z,MGP,125.65,125.65,125.65,125.65,125.65,125.65,125.65
2026-04-10,00:00,2026-04-09T22:00:00Z,MGP,140.43,140.43,140.43,140.43,140.43,140.43,140.43
2026-04-10,00:15,2026-04-09T22:15:00Z,MGP,135.0,135.0,135.0,135.0,135.0,135.0,135.0
2026-04-10,00:30,2026-04-09T22:30:00Z,MGP,135.0,135.0,135.0,135.0,135.0,135.0,135.0
2026-04-10,00:45,2026-04-09T22:45:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,01:00,2026-04-09T23:00:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,01:15,2026-04-09T23:15:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,01:30,2026-04-09T23:30:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,01:45,2026-04-09T23:45:00Z,MGP,119.61,119.61,119.61,119.61,119.61,119.61,119.61
2026-04-10,02:00,2026-04-10T00:00:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,02:15,2026-04-10T00:15:00Z,MGP,116.08,116.08,116.08,116.08,116.08,116.08,116.08
2026-04-10,02:30,2026-04-10T00:30:00Z,MGP,113.26,113.26,113.26,113.26,113.26,113.26,113.26
2026-04-10,02:45,2026-04-10T00:45:00Z,MGP,111.4,111.4,111.4,111.4,111.4,111.4,111.4
2026-04-10,03:00,2026-04-10T01:00:00Z,MGP,120.33,120.33,120.33,120.33,120.33,120.33,120.33
2026-04-10,03:15,2026-04-10T01:15:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,03:30,2026-04-10T01:30:00Z,MGP,120.33,120.33,120.33,120.33,120.33,120.33,120.33
2026-04-10,03:45,2026-04-10T01:45:00Z,MGP,108.09,108.09,108.09,108.09,108.09,108.09,108.09
2026-04-10,04:00,2026-04-10T02:00:00Z,MGP,105.78,105.78,105.78,105.78,105.78,105.78,105.78
2026-04-10,04:15,2026-04-10T02:15:00Z,MGP,108.09,108.09,108.09,108.09,108.09,108.09,108.09
2026-04-10,04:30,2026-04-10T02:30:00Z,MGP,112.05,112.05,112.05,112.05,112.05,112.05,112.05
2026-04-10,04:45,2026-04-10T02:45:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,05:00,2026-04-10T03:00:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,05:15,2026-04-10T03:15:00Z,MGP,117.61,117.61,117.61,117.61,117.61,117.61,117.61
2026-04-10,05:30,2026-04-10T03:30:00Z,MGP,119.61,119.61,119.61,119.61,119.61,119.61,119.61
2026-04-10,05:45,2026-04-10T03:45:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,06:00,2026-04-10T04:00:00Z,MGP,123.33,123.33,123.33,123.33,123.33,123.33,123.33
2026-04-10,06:15,2026-04-10T04:15:00Z,MGP,143.89,143.89,143.89,143.89,143.89,143.89,143.89
2026-04-10,06:30,2026-04-10T04:30:00Z,MGP,157.68,157.68,157.68,157.68,157.68,157.68,157.68
2026-04-10,06:45,2026-04-10T04:45:00Z,MGP,167.29,167.29,167.29,167.29,167.29,167.29,167.29
2026-04-10,07:00,2026-04-10T05:00:00Z,MGP,161.32,161.32,161.32,161.32,161.32,161.32,161.32
2026-04-10,07:15,2026-04-10T05:15:00Z,MGP,166.83,166.83,166.83,166.83,166.83,166.83,166.83
2026-04-10,07:30,2026-04-10T05:30:00Z,MGP,177.79,177.79,177.79,177.79,177.79,177.79,177.79
2026-04-10,07:45,2026-04-10T05:45:00Z,MGP,172.5,172.5,172.5,172.5,172.5,172.5,172.5
2026-04-10,08:00,2026-04-10T06:00:00Z,MGP,180.0,180.0,180.0,180.0,180.0,171.77,180.0
2026-04-10,08:15,2026-04-10T06:15:00Z,MGP,165.38,165.38,165.38,165.38,165.38,165.24,165.38
2026-04-10,08:30,2026-04-10T06:30:00Z,MGP,155.12,155.12,155.12,155.12,155.12,155.03,155.12
2026-04-10,08:45,2026-04-10T06:45:00Z,MGP,157.68,157.68,157.68,157.68,157.68,157.68,157.68
2026-04-10,09:00,2026-04-10T07:00:00Z,MGP,126.49,126.49,126.49,126.49,126.49,126.49,126.49
2026-04-10,09:15,2026-04-10T07:15:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,09:30,2026-04-10T07:30:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,09:45,2026-04-10T07:45:00Z,MGP,140.43,140.43,140.43,140.43,140.43,140.43,140.43
2026-04-10,10:00,2026-04-10T08:00:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,10:15,2026-04-10T08:15:00Z,MGP,120.24,120.24,120.24,120.24,120.24,120.24,120.24
2026-04-10,10:30,2026-04-10T08:30:00Z,MGP,114.35,114.35,114.35,114.35,114.35,114.35,114.35
2026-04-10,10:45,2026-04-10T08:45:00Z,MGP,108.79,108.79,108.79,108.79,108.79,108.79,108.79
2026-04-10,11:00,2026-04-10T09:00:00Z,MGP,114.15,114.15,114.15,114.15,114.15,114.15,114.15
2026-04-10,11:15,2026-04-10T09:15:00Z,MGP,110.6,110.6,110.6,110.6,110.6,110.6,110.6
2026-04-10,11:30,2026-04-10T09:30:00Z,MGP,107.9,107.9,107.9,107.9,107.9,107.9,107.9
2026-04-10,11:45,2026-04-10T09:45:00Z,MGP,104.69,104.69,104.69,104.69,104.69,104.69,104.69
2026-04-10,12:00,2026-04-10T10:00:00Z,MGP,102.57,102.57,102.57,102.57,102.57,61.54,102.57
2026-04-10,12:15,2026-04-10T10:15:00Z,MGP,93.77,93.77,93.77,93.77,93.77,48.54,93.77
2026-04-10,12:30,2026-04-10T10:30:00Z,MGP,92.83,92.83,92.83,92.83,92.83,48.54,92.83
2026-04-10,12:45,2026-04-10T10:45:00Z,MGP,76.0,76.0,76.0,76.0,76.0,48.54,76.0
2026-04-10,13:00,2026-04-10T11:00:00Z,MGP,80.9,80.9,80.9,80.9,80.9,57.81,80.9
2026-04-10,13:15,2026-04-10T11:15:00Z,MGP,81.0,81.0,81.0,81.0,81.0,70.04,81.0
2026-04-10,13:30,2026-04-10T11:30:00Z,MGP,81.61,81.61,81.61,81.61,81.61,71.77,81.61
2026-04-10,13:45,2026-04-10T11:45:00Z,MGP,88.3,88.3,88.3,88.3,88.3,88.3,88.3
2026-04-10,14:00,2026-04-10T12:00:00Z,MGP,88.3,88.3,88.3,88.3,88.3,88.3,88.3
2026-04-10,14:15,2026-04-10T12:15:00Z,MGP,81.64,81.64,81.64,81.64,81.64,45.47,81.64
2026-04-10,14:30,2026-04-10T12:30:00Z,MGP,87.44,87.44,87.44,87.44,87.44,87.44,87.44
2026-04-10,14:45,2026-04-10T12:45:00Z,MGP,84.92,84.92,84.92,84.92,84.92,45.47,84.92
2026-04-10,15:00,2026-04-10T13:00:00Z,MGP,92.97,92.97,92.97,92.97,92.97,57.54,92.97
2026-04-10,15:15,2026-04-10T13:15:00Z,MGP,101.2,101.2,101.2,101.2,101.2,71.54,101.2
2026-04-10,15:30,2026-04-10T13:30:00Z,MGP,106.12,106.12,106.12,106.12,106.12,94.83,106.12
